id,name,nationality,dynamicRating,age,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-117,Akash Singh,Indian,67.0,39.0,96.39,67.0,0,0,100.0,2,0,0
IPL26-118,Arjun Tendulkar,Indian,64.0,26.0,32.51,64.0,0,0,93.39588113060522,0,0,0
IPL26-119,Prince Yadav,Indian,52.0,24.0,347.54,52.0,0,0,100.0,0,0,0
IPL26-120,Josh Inglis,Australian,74.0,31.0,0.0,74.0,1,0,75.27266188280561,1,2,0
IPL26-121,Akshat Raghuwanshi,Indian,59.0,22.0,22.82,59.0,0,1,93.65992896308312,2,2,0
IPL26-122,Mukul Choudhary,Indian,71.0,21.0,0.0,71.0,0,1,52.75565346818311,3,2,0
IPL26-123,Wanindu Hasaranga,Sri Lankan,76.0,28.0,0.0,76.0,1,0,41.55675789123823,4,0,0
IPL26-124,Anrich Nortje,South African,76.0,32.0,0.0,76.0,1,0,49.68986719551009,4,0,0
IPL26-125,Naman Tiwari,Indian,76.0,26.0,0.0,76.0,0,0,73.31948547272843,3,1,0
IPL26-126,Rohit Sharma,Indian,54.0,39.0,0.0,54.0,0,0,44.85212928319599,5,1,0
IPL26-127,Jasprit Bumrah,Indian,95.0,32.0,0.0,95.0,0,0,68.55246976210223,1,2,1
IPL26-128,Suryakumar Yadav,Indian,84.0,35.0,0.0,84.0,0,0,68.46243445505016,4,2,0
IPL26-129,Hardik Pandya,Indian,,32.0,0.0,50.0,0,0,32.551125856890565,2,2,0
IPL26-130,Tilak Varma,Indian,76.0,23.0,1185.21,76.0,0,1,97.90342227334139,1,1,1
IPL26-131,Trent Boult,New Zealander,87.0,36.0,0.0,87.0,1,0,82.77473323981596,2,1,1
IPL26-132,Deepak Chahar,Indian,80.0,26.0,0.0,80.0,0,0,57.609951320624006,0,0,0
IPL26-133,Naman Dhir,Indian,71.0,26.0,863.67,71.0,0,0,100.0,1,1,0
IPL26-134,Will Jacks,English,,27.0,0.0,50.0,1,0,26.11829999152517,4,1,0
IPL26-135,Robin Minz,Indian,55.0,23.0,0.0,55.0,0,1,32.81083186604934,1,1,0
IPL26-136,Ryan Rickelton,South African,73.0,29.0,0.0,73.0,1,0,35.09767903756415,1,1,0
IPL26-137,Shardul Thakur,Indian,,34.0,0.0,50.0,0,0,29.052433641125013,1,2,0
IPL26-138,Sherfane Rutherford,West Indian,67.0,27.0,0.0,67.0,0,0,51.12444263877683,5,2,0
IPL26-139,Mayank Markande,Indian,72.0,28.0,0.0,72.0,0,0,64.88934014629949,1,2,0
IPL26-140,Allah Ghazanfar,Afghan,70.0,26.0,0.0,70.0,1,0,52.54529792453213,2,2,0
IPL26-141,Corbin Bosch,South African,,31.0,0.0,50.0,1,0,6.252261073437786,0,0,0
IPL26-142,Mitchell Santner,New Zealander,,34.0,0.0,50.0,1,0,20.674280677931506,3,0,0
IPL26-143,Ashwani Kumar,Indian,73.0,97.0,180.0,73.0,0,0,96.81737138412198,1,1,0
IPL26-144,Raj Angad Bawa,Indian,62.0,23.0,0.0,62.0,0,1,41.190882003408746,4,0,0
IPL26-145,Raghu Sharma,Indian,59.0,67.0,37.39,59.0,0,0,100.0,1,2,0
IPL26-146,Quinton de Kock,South African,79.0,33.0,0.0,79.0,1,0,49.876676184076004,4,1,0
IPL26-147,Atharva Ankolekar,Indian,,25.0,0.0,50.0,0,0,28.366526074353956,2,2,0
IPL26-148,Mohammad Izhar,Indian,76.0,68.0,0.0,76.0,0,0,59.839986064054216,4,1,0
IPL26-149,Danish Malewar,Indian,52.0,26.0,0.0,52.0,0,0,61.939654246075584,3,2,0
IPL26-150,Mayank Rawat,Indian,56.0,26.0,0.0,56.0,0,0,34.51805859199654,0,0,0
IPL26-151,Shreyas Iyer,Indian,83.0,31.0,0.0,83.0,0,0,57.18442812478527,4,0,0
IPL26-152,Arshdeep Singh,Indian,78.0,21.0,828.89,78.0,0,1,100.0,4,0,1
IPL26-153,Yuzvendra Chahal,Indian,100.0,35.0,0.0,100.0,0,0,73.85424791169694,0,0,1
IPL26-154,Marco Jansen,South African,,26.0,0.0,50.0,1,0,0.0,3,0,0
IPL26-155,Prabhsimran Singh,Indian,74.0,25.0,0.0,74.0,0,0,56.8840791214082,1,1,0
IPL26-156,Harpreet Brar,Indian,,30.0,492.23,50.0,0,0,100.0,4,0,0
IPL26-157,Shashank Singh,Indian,73.0,26.0,1092.28,73.0,0,0,100.0,0,0,0
IPL26-158,Azmatullah Omarzai,Afghan,,26.0,458.76,50.0,1,0,94.03144506169586,2,1,0
IPL26-159,Nehal Wadhera,Indian,68.0,25.0,0.0,68.0,0,0,47.39672090065764,0,0,0
IPL26-160,Xavier Bartlett,Australian,55.0,27.0,0.0,55.0,1,0,68.55620466215389,2,0,0
IPL26-161,Lockie Ferguson,New Zealander,74.0,35.0,0.0,74.0,1,0,50.92353039092656,3,1,0
IPL26-162,Marcus Stoinis,Australian,,36.0,0.0,50.0,1,0,40.68313249135236,1,0,0
IPL26-163,Mitch Owen,Australian,,22.0,0.0,50.0,1,1,16.79238047407193,0,0,0
IPL26-164,Musheer Khan,Indian,61.0,26.0,9.79,61.0,0,0,96.89305084986253,5,2,0
IPL26-165,Priyansh Arya,Indian,74.0,25.0,912.18,74.0,0,0,97.5797518180649,4,2,0
IPL26-166,Vyshak Vijaykumar,Indian,62.0,26.0,0.0,62.0,0,0,18.186022711228823,3,2,0
IPL26-167,Yash Thakur,Indian,67.0,26.0,223.54,67.0,0,0,100.0,0,0,0
IPL26-168,Pyla Avinash,Indian,63.0,25.0,0.0,63.0,0,0,53.06746285834507,4,2,0
IPL26-169,Harnoor Pannu,Indian,64.0,26.0,0.0,64.0,0,0,48.77952409381999,0,0,0
IPL26-170,Vishnu Vinod,Indian,62.0,32.0,15.19,62.0,0,0,100.0,2,2,0
IPL26-171,Suryansh Shedge,Indian,67.0,23.0,226.14,67.0,0,1,100.0,0,0,0
IPL26-172,Cooper Connolly,Australian,75.0,22.0,0.0,75.0,1,1,66.4849953625859,5,2,0
IPL26-173,Ben Dwarshuis,Australian,56.0,31.0,0.0,56.0,1,0,16.272207583132587,0,0,0
IPL26-174,Praveen Dubey,Indian,59.0,32.0,0.0,59.0,0,0,56.51414420515024,0,0,0
IPL26-175,Vishal Nishad,Indian,51.0,26.0,0.0,51.0,0,0,15.012243794341014,5,0,0
IPL26-176,Yashasvi Jaiswal,Indian,78.0,24.0,0.0,78.0,0,0,67.38504761032102,3,2,0
IPL26-177,Ravindra Jadeja,Indian,,37.0,0.0,50.0,0,0,62.35164050274006,0,0,0
IPL26-178,Riyan Parag,Indian,,24.0,0.0,50.0,0,0,16.707203672605406,5,2,0
IPL26-179,Jofra Archer,English,80.0,31.0,0.0,80.0,1,0,51.31723433833122,4,0,0
IPL26-180,Dhruv Jurel,Indian,73.0,25.0,1059.22,73.0,0,0,100.0,2,1,0
IPL26-181,Shimron Hetmyer,West Indian,72.0,29.0,0.0,72.0,0,0,49.74905415284662,2,0,0
IPL26-182,Sam Curran,English,,114.0,0.0,50.0,1,0,18.128069604080945,0,0,0
IPL26-183,Sandeep Sharma,Indian,77.0,26.0,459.67,77.0,0,0,93.08273240965671,3,2,0
IPL26-184,Vaibhav Suryavanshi,Indian,80.0,15.0,0.0,80.0,0,1,34.04011035537956,3,2,1
IPL26-185,Tushar Deshpande,Indian,72.0,26.0,0.0,72.0,0,0,47.568567248759635,4,0,0
IPL26-186,Shubham Dubey,Indian,72.0,32.0,0.0,72.0,0,0,37.15582183737205,0,0,0
IPL26-187,Yudhvir Charak,Indian,66.0,26.0,0.0,66.0,0,0,53.208623287153436,2,1,0
IPL26-188,Kwena Maphaka,South African,52.0,20.0,0.0,52.0,1,1,12.813258986153071,3,1,0
IPL26-189,Lhuan-Dre Pretorius,South African,57.0,20.0,0.0,57.0,1,1,63.19471287040295,0,0,0
IPL26-190,Nandre Burger,South African,70.0,30.0,0.0,70.0,1,0,45.83526495060581,3,1,0
IPL26-191,Donovan Ferreira,South African,69.0,27.0,0.0,69.0,1,0,45.958269000269986,5,0,0
IPL26-192,Ravi Bishnoi,Indian,74.0,25.0,466.26,74.0,0,0,87.28250908522263,3,1,0
IPL26-193,Adam Milne,New Zealander,59.0,34.0,0.0,59.0,1,0,61.138413113895574,2,0,0
IPL26-194,Ravi Singh,Indian,59.0,26.0,4.35,59.0,0,0,75.4846173453553,1,0,0
IPL26-195,Sushant Mishra,Indian,75.0,25.0,0.0,75.0,0,0,46.31912651943293,4,0,0
IPL26-196,Kuldeep Sen,Indian,70.0,29.0,0.0,70.0,0,0,58.86551694981111,4,1,0
IPL26-197,Brijesh Sharma,Indian,67.0,26.0,210.22,67.0,0,0,100.0,2,1,0
IPL26-198,Aman Rao Perala,Indian,71.0,26.0,0.0,71.0,0,0,71.63347578224185,3,1,0
IPL26-199,Vignesh Puthur,Indian,73.0,25.0,0.0,73.0,0,0,27.576271420632423,0,0,0
IPL26-200,Virat Kohli,Indian,100.0,37.0,0.0,100.0,0,0,84.63691381664538,3,1,1
IPL26-201,Rajat Patidar,Indian,75.0,33.0,0.0,75.0,0,0,55.354316512493654,2,1,0
IPL26-202,Phil Salt,English,75.0,47.0,0.0,75.0,1,0,68.89674733116081,4,0,0
IPL26-203,Josh Hazlewood,Australian,79.0,35.0,0.0,79.0,1,0,27.31180805007522,3,2,0
IPL26-204,Yash Dayal,Indian,68.0,28.0,485.16,68.0,0,0,100.0,4,0,0
IPL26-205,Krunal Pandya,Indian,,35.0,0.0,50.0,0,0,16.91653140424652,0,0,0
IPL26-206,Bhuvneshwar Kumar,Indian,98.0,36.0,0.0,98.0,0,0,86.3006663788983,4,0,1
IPL26-207,Tim David,Singaporean,74.0,26.0,0.0,74.0,1,0,67.09218378865273,4,2,0
IPL26-208,Romario Shepherd,West Indian,,31.0,0.0,50.0,0,0,32.43866581594512,1,0,0
IPL26-209,Nuwan Thushara,Sri Lankan,68.0,31.0,0.0,68.0,1,0,58.209977707393776,1,1,0
IPL26-210,Swapnil Singh,Indian,66.0,35.0,131.12,66.0,0,0,95.60864963163317,5,2,0
IPL26-211,Jacob Bethell,English,64.0,20.0,0.0,64.0,1,1,38.60941227409953,1,1,0
IPL26-212,Devdutt Padikkal,Indian,73.0,25.0,0.0,73.0,0,0,57.64677999855413,4,2,0
IPL26-213,Suyash Sharma,Indian,64.0,26.0,369.66,64.0,0,0,98.90124752078636,2,2,0
IPL26-214,Rasikh Dar,Indian,71.0,26.0,0.0,71.0,0,0,42.52667652415812,4,0,0
IPL26-215,Jitesh Sharma,Indian,56.0,32.0,0.0,56.0,0,0,24.01284485057673,2,0,0
IPL26-216,Abhinandan Singh,Indian,59.0,26.0,38.42,59.0,0,0,100.0,2,1,0
IPL26-217,Venkatesh Iyer,Indian,,35.0,0.0,50.0,0,0,62.13016484327093,1,0,0
IPL26-218,Jordan Cox,English,80.0,34.0,0.0,80.0,1,0,74.91224280917214,3,0,0
IPL26-219,Mangesh Yadav,Indian,65.0,26.0,0.0,65.0,0,0,37.30561104878983,0,0,0
IPL26-220,Vicky Kanhaiya Ostwal,Indian,74.0,26.0,0.0,74.0,0,0,70.07964084512237,1,0,0
IPL26-221,Kanishk Chouhan,Indian,50.0,26.0,0.0,50.0,0,0,12.569323320069206,1,2,0
IPL26-222,Vihaan Malhotra,Indian,50.0,19.0,0.0,50.0,0,1,40.28224860854809,3,2,0
IPL26-223,Satvik Deswal,Indian,77.0,26.0,0.0,77.0,0,0,78.07351104032948,0,0,0
IPL26-224,Yash Raj Punja,Indian,68.0,26.0,128.95,68.0,0,0,100.0,4,1,0
IPL26-225,Pat Cummins,Australian,,33.0,0.0,50.0,1,0,25.83149502168115,5,1,0
IPL26-226,Heinrich Klaasen,South African,80.0,97.0,0.0,80.0,1,0,86.84758903221439,5,1,0
IPL26-227,Travis Head,Australian,75.0,32.0,0.0,75.0,1,0,72.52761487953859,4,2,0
IPL26-228,Abhishek Sharma,Indian,,26.0,1410.48,50.0,0,0,100.0,1,1,0
IPL26-229,Nitish Kumar Reddy,Indian,,23.0,0.0,50.0,0,1,44.970415644631835,0,0,0
IPL26-230,Ishan Kishan,Indian,78.0,27.0,1062.44,78.0,0,0,100.0,1,0,0
IPL26-231,Harshal Patel,Indian,88.0,35.0,0.0,88.0,0,0,100.0,2,1,1
IPL26-232,Jaydev Unadkat,Indian,81.0,33.0,0.0,81.0,0,0,56.58267627368185,1,1,0
IPL26-233,Zeeshan Ansari,Indian,59.0,26.0,99.75,59.0,0,0,97.3366951374562,1,2,0
IPL26-234,Brydon Carse,English,72.0,30.0,0.0,72.0,1,0,36.856852534279284,4,2,0
IPL26-235,Kamindu Mendis,Sri Lankan,65.0,27.0,0.0,65.0,1,0,27.275359888390632,4,2,0
IPL26-236,Harsh Dubey,Indian,70.0,23.0,174.77,70.0,0,1,93.09002338703405,4,2,0
IPL26-237,Aniket Verma,Indian,66.0,24.0,403.65,66.0,0,0,100.0,5,2,0
IPL26-238,Eshan Malinga,Sri Lankan,74.0,25.0,0.0,74.0,1,0,36.76408172007777,2,2,0
IPL26-239,Smaran Ravichandaran,Indian,73.0,26.0,0.0,73.0,0,0,47.92586343811152,4,1,0
IPL26-240,Liam Livingstone,English,,32.0,0.0,50.0,1,0,38.62355741813329,0,0,0
IPL26-241,Salil Arora,Indian,68.0,23.0,31.36,68.0,0,1,100.0,5,2,0
IPL26-242,Jack Edwards,Australian,,97.0,0.0,50.0,1,0,36.298486693118655,3,0,0
IPL26-243,Shivam Mavi,Indian,64.0,27.0,0.0,64.0,0,0,63.233492545000765,0,0,0
IPL26-244,Amit Kumar,Indian,56.0,26.0,0.0,56.0,0,0,40.517677920872586,0,0,0
IPL26-245,Onkar Tarmale,Indian,,26.0,0.0,50.0,0,0,59.397444064623066,4,1,0
IPL26-246,Sakib Hussain,Indian,71.0,21.0,221.1,71.0,0,1,100.0,3,2,0
IPL26-247,Praful Hinge,Indian,70.0,26.0,0.0,70.0,0,0,54.08910045799264,3,2,0
IPL26-248,Shivang Kumar,Indian,63.0,26.0,185.9,63.0,0,0,100.0,5,2,0
IPL26-249,Krains Fuletra,Indian,55.0,26.0,0.0,55.0,0,0,76.64606880432031,3,0,0
IPL26-250,Jake Fraser-McGurk,Australian,71.0,23.0,0.0,71.0,1,1,67.69264124785761,2,2,0
IPL26-251,Devon Conway,New Zealander,76.0,26.0,0.0,76.0,1,0,38.781868257789284,4,0,0
IPL26-252,Gus Atkinson,English,80.0,28.0,0.0,80.0,1,0,54.054615366795694,3,1,0
IPL26-253,Jamie Smith,English,71.0,37.0,0.0,71.0,1,0,56.82658612846135,5,2,0
IPL26-254,Deepak Hooda,Indian,,31.0,0.0,50.0,0,0,20.557518362365627,2,0,0
IPL26-255,Wiaan Mulder,South African,50.0,28.0,0.0,50.0,1,0,43.97751717166069,1,0,0
IPL26-256,Rahmanullah Gurbaz,Afghan,67.0,24.0,183.09,67.0,1,0,98.11339244940869,1,2,0
IPL26-257,Jonny Bairstow,English,75.0,36.0,0.0,75.0,1,0,72.22759982815943,2,1,0
IPL26-258,K.S. Bharat,Indian,67.0,26.0,0.0,67.0,0,0,43.743062216221176,5,1,0
IPL26-259,Gerald Coetzee,South African,67.0,25.0,0.0,67.0,1,0,35.87033881573373,2,1,0
IPL26-260,Spencer Johnson,Australian,57.0,38.0,0.0,57.0,1,0,7.149325052321516,4,0,0
IPL26-261,Fazalhaq Farooqi,Afghan,63.0,25.0,34.22,63.0,1,0,100.0,4,0,0
IPL26-262,Maheesh Theekshana,Sri Lankan,71.0,25.0,0.0,71.0,1,0,40.41532533970016,1,0,0
IPL26-263,Mujeeb Ur Rahman,Afghan,67.0,25.0,8.29,67.0,1,0,94.916623451663,3,0,0
IPL26-264,Aarya Desai,Indian,55.0,23.0,0.0,55.0,0,1,45.70425571632278,5,1,0
IPL26-265,Yash Dhull,Indian,55.0,23.0,0.0,55.0,0,1,27.97673272833906,1,2,0
IPL26-266,Abhinav Manohar,Indian,62.0,31.0,0.0,62.0,0,0,23.969868771039597,3,0,0
IPL26-267,Anmolpreet Singh,Indian,63.0,28.0,4.93,63.0,0,0,75.08214258539218,3,0,0
IPL26-268,Atharva Taide,Indian,68.0,26.0,59.39,68.0,0,0,100.0,4,1,0
IPL26-269,Mahipal Lomror,Indian,65.0,26.0,0.0,65.0,0,0,55.377716746963756,0,0,0
IPL26-270,Vijay Shankar,Indian,,35.0,0.0,50.0,0,0,45.34180774551655,0,0,0
IPL26-271,Tanush Kotian,Indian,61.0,27.0,18.32,61.0,0,0,100.0,2,1,0
IPL26-272,Kamlesh Nagarkoti,Indian,57.0,26.0,0.0,57.0,0,0,25.1352344173126,4,1,0
IPL26-273,Ruchit Ahir,Indian,74.0,26.0,0.0,74.0,0,0,49.16920864160559,3,2,0
IPL26-274,Sanvir Singh,Indian,60.0,29.0,20.67,60.0,0,0,100.0,5,0,0
IPL26-275,Vansh Bedi,Indian,50.0,23.0,0.0,50.0,0,1,31.947831626384662,0,0,0
IPL26-276,Raj Limbani,Indian,75.0,26.0,0.0,75.0,0,0,36.862244234260515,3,1,0
IPL26-277,Simarjeet Singh,Indian,65.0,28.0,87.74,65.0,0,0,100.0,0,0,0
IPL26-278,Akash Madhwal,Indian,68.0,32.0,143.34,68.0,0,0,100.0,0,0,0
IPL26-279,Karn Sharma,Indian,80.0,38.0,0.0,80.0,0,0,61.27479075258083,0,0,0
IPL26-280,Sean Abbott,Australian,54.0,34.0,0.0,54.0,1,0,38.241846124526184,5,1,0
IPL26-281,Michael Bracewell,New Zealander,,35.0,0.0,50.0,1,0,45.54930858874601,4,1,0
IPL26-282,Daryl Mitchell,New Zealander,67.0,60.0,0.0,67.0,1,0,59.73088482698393,5,2,0
IPL26-283,Dasun Shanaka,Sri Lankan,62.0,34.0,0.0,62.0,1,0,13.128693468844318,1,2,0
IPL26-284,Chetan Sakariya,Indian,70.0,27.0,0.0,70.0,0,0,30.9496607196584,3,0,0
IPL26-285,Waqar Salamkheil,Afghan,72.0,29.0,0.0,72.0,1,0,53.563923272942695,4,1,0
IPL26-286,Taskin Ahmed,Bangladeshi,80.0,31.0,0.0,80.0,1,0,73.7490418037739,4,0,0
IPL26-287,Alzarri Joseph,West Indian,68.0,29.0,0.0,68.0,0,0,64.23985032463712,4,0,0
IPL26-288,Riley Meredith,Australian,69.0,29.0,0.0,69.0,1,0,94.52283271352707,4,0,0
IPL26-289,Jhye Richardson,Australian,58.0,29.0,0.0,58.0,1,0,49.29372522608306,5,0,0
IPL26-290,Daniel Lawrence,English,79.0,26.0,0.0,79.0,1,0,80.40106672505773,4,1,0
IPL26-291,Murugan Ashwin,Indian,72.0,35.0,0.0,72.0,0,0,58.848682519098716,2,0,0
IPL26-292,William Sutherland,Australian,,163.0,0.0,50.0,1,0,40.575763505481966,3,1,0
IPL26-293,Kartikeya Singh,Indian,79.0,26.0,0.0,79.0,0,0,66.93854215712744,4,1,0
IPL26-294,Shivam Shukla,Indian,63.0,26.0,0.0,63.0,0,0,57.77027263918717,3,2,0
IPL26-295,Wahidullah Zadran,Afghan,62.0,26.0,0.0,62.0,1,0,29.18111907527377,2,1,0
IPL26-296,KC Cariappa,Indian,59.0,32.0,0.0,59.0,0,0,32.64678827280882,2,2,0
IPL26-297,Sediqullah Atal,Afghan,64.0,24.0,14.99,64.0,1,0,89.88769207639552,3,1,0
IPL26-298,Nathan Smith,New Zealander,53.0,263.0,0.0,53.0,1,0,28.07191506314711,0,0,0
IPL26-299,Manan Vohra,Indian,68.0,32.0,0.0,68.0,0,0,58.967196027066414,1,1,0
IPL26-300,Jacob Duffy,New Zealander,67.0,25.0,0.0,67.0,1,0,77.65215972811302,0,0,0
IPL26-001,MS Dhoni,Indian,76.0,44.0,492.22,76.0,0,0,90.3220766024147,4,0,0
IPL26-002,Ruturaj Gaikwad,Indian,79.0,29.0,0.0,79.0,0,0,63.12959138840237,5,1,0
IPL26-003,Sanju Samson,Indian,85.0,31.0,0.0,85.0,0,0,67.33403421232327,1,2,1
IPL26-004,Shivam Dube,Indian,,32.0,0.0,50.0,0,0,37.57282804739996,1,2,0
IPL26-005,Ayush Mhatre,Indian,73.0,18.0,0.0,73.0,0,1,71.74310738155494,5,0,0
IPL26-006,Dewald Brevis,South African,68.0,23.0,0.0,68.0,1,1,44.583473954439256,0,0,0
IPL26-007,Urvil Patel,Indian,69.0,27.0,268.05,69.0,0,0,100.0,3,1,0
IPL26-008,Noor Ahmad,Afghan,76.0,21.0,701.28,76.0,1,1,93.05804929614153,1,1,1
IPL26-009,Nathan Ellis,Australian,71.0,26.0,0.0,71.0,1,0,46.40152716107818,5,2,0
IPL26-010,Shreyas Gopal,Indian,76.0,32.0,0.0,76.0,0,0,77.20185416299918,5,2,0
IPL26-011,Khaleel Ahmed,Indian,80.0,119.0,0.0,80.0,0,0,68.30699919105321,2,0,0
IPL26-012,Ramakrishna Ghosh,Indian,55.0,28.0,0.0,55.0,0,0,22.87270086401848,3,2,0
IPL26-013,Mukesh Choudhary,Indian,68.0,30.0,140.19,68.0,0,0,100.0,4,1,0
IPL26-014,Jamie Overton,English,,32.0,0.0,50.0,1,0,34.91646600979933,0,0,0
IPL26-015,Gurjapneet Singh,Indian,58.0,27.0,99.53,58.0,0,0,90.02527357093358,4,0,0
IPL26-016,Anshul Kamboj,Indian,,31.0,0.0,50.0,0,0,24.370223717690234,3,1,0
IPL26-017,Prashant Veer,Indian,73.0,20.0,0.0,73.0,0,1,49.640051059812066,3,1,0
IPL26-018,Kartik Sharma,Indian,70.0,26.0,292.84,70.0,0,0,96.01991967392061,3,1,0
IPL26-019,Rahul Chahar,Indian,78.0,26.0,0.0,78.0,0,0,58.83112062457069,4,1,0
IPL26-020,Akeal Hosein,West Indian,71.0,33.0,0.0,71.0,0,0,19.05552772799117,3,0,0
IPL26-021,Matt Henry,New Zealander,54.0,47.0,0.0,54.0,1,0,6.392965705153955,5,0,0
IPL26-022,Matthew Short,Australian,64.0,338.0,0.0,64.0,1,0,41.09993797233452,4,2,0
IPL26-023,Sarfaraz Khan,Indian,67.0,326.0,0.0,67.0,0,0,31.237237333121858,3,1,0
IPL26-024,Zak Foulkes,English,81.0,24.0,0.0,81.0,1,0,69.91167771726514,5,2,0
IPL26-025,Aman Khan,Indian,64.0,77.0,0.0,64.0,0,0,25.535480709448073,2,0,0
IPL26-026,KL Rahul,Indian,87.0,34.0,1380.75,87.0,0,0,98.08154790209508,3,0,0
IPL26-027,Axar Patel,Indian,,32.0,0.0,50.0,0,0,13.58551355920716,4,0,0
IPL26-028,Kuldeep Yadav,Indian,77.0,26.0,718.52,77.0,0,0,95.9719730078687,1,0,0
IPL26-029,T. Natarajan,Indian,75.0,26.0,0.0,75.0,0,0,82.04541383836596,3,0,0
IPL26-030,Mitchell Starc,Australian,80.0,36.0,0.0,80.0,1,0,53.47143503772627,1,0,0
IPL26-031,Tristan Stubbs,South African,77.0,25.0,0.0,77.0,1,0,56.40461049502676,5,0,0
IPL26-032,Mukesh Kumar,Indian,67.0,26.0,521.18,67.0,0,0,100.0,2,1,0
IPL26-033,Nitish Rana,Indian,76.0,32.0,0.0,76.0,0,0,32.44968232096699,0,0,0
IPL26-034,Abishek Porel,Indian,69.0,23.0,743.92,69.0,0,1,100.0,2,0,0
IPL26-035,Ashutosh Sharma,Indian,72.0,65.0,869.41,72.0,0,0,100.0,3,1,0
IPL26-036,Sameer Rizvi,Indian,71.0,22.0,503.63,71.0,0,1,100.0,1,1,0
IPL26-037,Karun Nair,Indian,70.0,34.0,0.0,70.0,0,0,43.10952587657014,1,2,0
IPL26-038,Dushmantha Chameera,Sri Lankan,61.0,34.0,0.0,61.0,1,0,42.38114012573932,4,0,0
IPL26-039,Vipraj Nigam,Indian,,21.0,0.0,50.0,0,1,6.223900293583843,1,2,0
IPL26-040,Ajay Mandal,Indian,,26.0,0.0,50.0,0,0,37.37691692568387,4,0,0
IPL26-041,Madhav Tiwari,Indian,70.0,22.0,0.0,70.0,0,1,37.328077366159654,5,1,0
IPL26-042,Tripurana Vijay,Indian,50.0,24.0,0.0,50.0,0,0,29.50342984011673,0,0,0
IPL26-043,Auqib Nabi Dar,Indian,,26.0,0.0,50.0,0,0,27.834707936307474,3,1,0
IPL26-044,Pathum Nissanka,Sri Lankan,69.0,28.0,0.0,69.0,1,0,67.75638646054898,4,1,0
IPL26-045,David Miller,South African,80.0,116.0,0.0,80.0,1,0,66.66658076606652,0,0,0
IPL26-046,Ben Duckett,English,84.0,31.0,0.0,84.0,1,0,46.07904710632628,1,0,0
IPL26-047,Lungi Ngidi,South African,77.0,30.0,0.0,77.0,1,0,68.68342757062547,1,0,0
IPL26-048,Kyle Jamieson,New Zealander,,26.0,0.0,50.0,1,0,7.125407987872719,0,0,0
IPL26-049,Prithvi Shaw,Indian,72.0,26.0,0.0,72.0,0,0,56.075292570402716,1,0,0
IPL26-050,Sahil Parakh,Indian,61.0,26.0,0.0,61.0,0,0,11.939022557690393,5,1,0
IPL26-051,Shubman Gill,Indian,84.0,26.0,1502.36,84.0,0,0,100.0,5,0,0
IPL26-052,Rashid Khan,Afghan,,26.0,1036.91,50.0,1,0,96.29303361684872,0,0,0
IPL26-053,Jos Buttler,English,86.0,35.0,0.0,86.0,1,0,54.38122127621308,4,2,0
IPL26-054,Kagiso Rabada,South African,89.0,31.0,0.0,89.0,1,0,75.27648896958131,4,0,0
IPL26-055,Mohammed Siraj,Indian,79.0,32.0,835.35,79.0,0,0,100.0,0,0,0
IPL26-056,Sai Sudharsan,Indian,83.0,24.0,1572.25,83.0,0,0,99.09607818052254,4,0,0
IPL26-057,Prasidh Krishna,Indian,77.0,30.0,571.61,77.0,0,0,98.46715276433075,4,1,0
IPL26-058,Washington Sundar,Indian,,26.0,670.48,50.0,0,0,98.79328112796748,5,2,0
IPL26-059,Rahul Tewatia,Indian,,33.0,0.0,50.0,0,0,41.91900848460852,4,0,0
IPL26-060,Shahrukh Khan,Indian,66.0,60.0,378.48,66.0,0,0,98.95500019653134,2,1,0
IPL26-061,R. Sai Kishore,Indian,75.0,26.0,0.0,75.0,0,0,54.367876935312125,3,2,0
IPL26-062,Glenn Phillips,New Zealander,61.0,52.0,0.0,61.0,1,0,40.13757223835991,1,2,0
IPL26-063,Jayant Yadav,Indian,61.0,36.0,0.0,61.0,0,0,32.30200397253373,2,0,0
IPL26-064,Anuj Rawat,Indian,66.0,26.0,109.12,66.0,0,0,100.0,4,0,0
IPL26-065,Kumar Kushagra,Indian,56.0,21.0,18.97,56.0,0,1,98.88466482259629,5,0,0
IPL26-066,Gurnoor Singh Brar,Indian,65.0,26.0,0.0,65.0,0,0,26.305824690647807,0,0,0
IPL26-067,Nishant Sindhu,Indian,61.0,22.0,0.0,61.0,0,1,35.14770792755675,4,0,0
IPL26-068,Manav Suthar,Indian,58.0,23.0,0.0,58.0,0,1,36.03382123732688,5,2,0
IPL26-069,Ishant Sharma,Indian,78.0,37.0,0.0,78.0,0,0,75.44735867354687,3,2,0
IPL26-070,Arshad Khan,Indian,64.0,26.0,357.1,64.0,0,0,100.0,4,0,0
IPL26-071,Jason Holder,West Indian,,41.0,0.0,50.0,0,0,33.54051921293475,0,0,0
IPL26-072,Tom Banton,English,58.0,27.0,0.0,58.0,1,0,14.942596111975728,5,2,0
IPL26-073,Ashok Sharma,Indian,64.0,26.0,94.13,64.0,0,0,100.0,5,1,0
IPL26-074,Luke Wood,English,50.0,26.0,0.0,50.0,1,0,27.02461377329928,5,0,0
IPL26-075,Prithvi Raj,Indian,73.0,26.0,0.0,73.0,0,0,49.115501771791564,3,0,0
IPL26-076,Sunil Narine,West Indian,,37.0,0.0,50.0,0,0,26.686819033954954,4,2,0
